,Unnamed: 0,name,trackID,popularity,album,artist,artist_popularity,release_date,length,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,Is hit
2860,2860.0,On God,2SasoXZyv82yYgHiVOvxQn,60,JESUS IS KING,Kanye West,96,2019-10-25,136350,0.0671,0.41,0.886,0.0,0.461,-4.413,0.155,72.577,4,1
2861,2861.0,Selah,39JRmdKFka1Oe09FoOCPI4,60,JESUS IS KING,Kanye West,96,2019-10-25,164619,0.647,0.482,0.618,0.000859,0.32,-5.673,0.197,90.076,3,1
2862,2862.0,Everything We Need,24bnCCysWnbNRNUT4LpHcP,58,JESUS IS KING,Kanye West,96,2019-10-25,116559,0.312,0.894,0.416,0.0,0.146,-6.823,0.0538,116.96,4,1
2863,2863.0,Use This Gospel,0oPOuDmmkVp3h6puekhs6P,60,JESUS IS KING,Kanye West,96,2019-10-25,213877,0.614,0.611,0.459,0.0,0.126,-3.926,0.0422,148.28,4,1
2864,2864.0,Every Hour,1WnqWQcWcuQbVzgE7ecfCY,55,JESUS IS KING,Kanye West,96,2019-10-25,112239,0.466,0.588,0.793,0.000647,0.913,-6.23,0.0794,76.997,5,1
2865,2865.0,God Is,6xRWoYwfwIKnT8bQGzKbxR,58,JESUS IS KING,Kanye West,96,2019-10-25,203141,0.34,0.656,0.637,0.0,0.187,-3.867,0.0256,105.037,4,1
2866,2866.0,Water,454Epa1vrCGFddHXKyC1kb,55,JESUS IS KING,Kanye West,96,2019-10-25,168419,0.57,0.505,0.281,0.000254,0.163,-12.404,0.1,82.338,4,1
2867,2867.0,Good as Hell (feat. Ariana Grande) - Remix,07Oz5StQ7GRoygNLaXs2pd,67,Good as Hell (feat. Ariana Grande) [Remix],Lizzo,78,2016,159011,0.298,0.668,0.892,0.0,0.735,-3.001,0.0645,95.927,4,1
2868,2868.0,Hands On,7r6aR2f57resC5r93LwMfK,55,JESUS IS KING,Kanye West,96,2019-10-25,203174,0.558,0.514,0.393,0.0,0.282,-8.72,0.529,78.039,4,1
2869,2869.0,Trigger,0Z26mbSHJ1dkUu7g9DDgif,59,Trigger,Major Lazer,79,2019-10-24,171986,0.128,0.57,0.585,0.000105,0.111,-7.041,0.251,97.285,4,1
2870,2870.0,Orphans,6muOWhMh7Tf0UFUtMDBhUR,53,Orphans / Arabesque,Coldplay,92,2019-10-24,197533,0.0258,0.503,0.808,0.00149,0.557,-5.051,0.0451,107.973,4,1
2871,2871.0,Jesus Is Lord,7sBgFMWqDWQgrsNSpIBoe8,54,JESUS IS KING,Kanye West,96,2019-10-25,49292,0.828,0.243,0.26,4.03e-05,0.532,-5.876,0.0305,76.61,3,1
2872,2872.0,Roller,6hw1Sy9wZ8UCxYGdpKrU6M,67,Platte,Apache 207,72,2019-10-25,157093,0.0256,0.941,0.758,0.00258,0.193,-6.47,0.17,128.017,4,1
2873,2873.0,Soltera - Remix,4t9a07PAghtQMRAIP9FQ7Z,70,Épico,Lunay,79,2019-10-25,266086,0.361,0.795,0.783,0.0,0.437,-4.271,0.0432,92.01,4,1
2874,2874.0,Wieso tust Du dir das an?,6dNB3XdAzx7kTf5wa8Rg89,56,Platte,Apache 207,72,2019-10-25,176066,0.296,0.857,0.473,0.474,0.121,-6.962,0.0549,133.966,4,1
2875,2875.0,Aventura,37zdqI4r1gswIzczSBkRon,66,Épico,Lunay,79,2019-10-25,217129,0.223,0.729,0.726,0.0,0.101,-3.208,0.0422,92.025,4,1
2876,2876.0,200 km/h,2PGA1AsJal6cyMNmKyE56q,61,Platte,Apache 207,72,2019-10-25,163146,0.269,0.899,0.67,1.38e-05,0.105,-6.455,0.163,148.065,4,1
2877,2877.0,Alocao (With Bad Gyal),6RyuoOJXNzlVWpfC5xQyeI,62,Alocao (With Bad Gyal),Omar Montes,73,2019-10-24,209320,0.214,0.673,0.752,1.53e-06,0.106,-4.705,0.0567,178.005,4,1
2878,2878.0,ROXANNE,1ZPWWSwCkxKfqdp4H0RFCo,0,ROXANNE,Arizona Zervas,72,2019-10-10,163636,0.0522,0.621,0.601,0.0,0.46,-5.616,0.148,116.735,5,1
2879,2879.0,MAMACITA,51wFQM8W0YfXTmHusXUr5i,56,MAMACITA,Tyga,86,2019-10-25,202653,0.0257,0.786,0.733,0.0,0.143,-4.961,0.127,101.046,4,1
2880,2880.0,Doch in der Nacht,3uhTOxvu2h2YEm0uPNF2vi,56,Platte,Apache 207,72,2019-10-25,191760,0.121,0.9,0.832,0.25,0.213,-6.906,0.0739,130.994,4,1
2881,2881.0,July,5a6pdCHlWS2ekOOQ70QnAr,1,July,Noah Cyrus,76,2019-07-31,156106,0.868,0.708,0.186,0.0,0.0779,-8.953,0.0422,72.541,4,1
2882,2882.0,Don't Start Now,6WrI0LAC5M1Rw2MnX2ZvEg,79,Don't Start Now,Dua Lipa,94,2019-10-31,183290,0.0125,0.794,0.793,0.0,0.0952,-4.521,0.0842,123.941,4,1
2883,2883.0,Hot (Remix) [feat. Gunna and Travis Scott],56AMYGJzxBO6p8v0wEe9de,64,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,90,2019-11-01,279906,0.188,0.845,0.631,0.0,0.0806,-8.206,0.216,111.983,4,1
2884,2884.0,Bad To You (with Normani & Nicki Minaj),7vJS1DPc3FzBtqBs8n3mW5,55,Charlie's Angels (Original Motion Picture Soundtrack),Various Artists,0,2019-11-01,171840,0.065,0.727,0.583,0.0,0.106,-7.385,0.0718,147.983,4,1
2885,2885.0,Whine Up,2pWOMNQJW3g2zmGjP0Vkb0,66,Intimo,Nicky Jam,87,2019-11-01,215459,0.0549,0.817,0.665,0.0,0.103,-6.224,0.0758,104.957,4,1
2886,2886.0,Immortal,4IO8X9W69dIQe0EC5ALXhq,70,Immortal,21 Savage,90,2019-10-31,254723,0.00813,0.741,0.87,0.0,0.114,-3.494,0.503,184.194,4,1
2887,2887.0,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),6zegtH6XXd2PDPLvy1Y0n2,67,Charlie's Angels (Original Motion Picture Soundtrack),Various Artists,0,2019-11-01,190066,0.00237,0.644,0.755,7.64e-06,0.0859,-5.325,0.0448,102.861,4,1
2888,2888.0,KARMA,6oX9RuILbVIglevEhbg8iM,52,KARMA,Nimo,75,2019-10-31,255133,0.139,0.698,0.634,4.89e-06,0.338,-6.121,0.0742,159.992,4,1
2889,2889.0,Used To Love (with Dean Lewis),7pWK1kMgHy5lNNiIfuRbkP,64,Used To Love (with Dean Lewis),Martin Garrix,82,2019-10-31,236764,0.458,0.651,0.693,0.0,0.335,-4.722,0.0375,118.97,4,1
2890,2890.0,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),020wG4EHTwBy5h2rbpxqvK,0,Persona,Marracash,77,2019-10-31,223045,0.0686,0.656,0.661,0.0,0.125,-5.888,0.0602,140.956,4,1
2891,2891.0,Love Me More,2NSWi83peog6gHerzlMCqU,50,Love Me More,Trippie Redd,88,2019-11-01,143712,0.22,0.638,0.539,0.0,0.241,-5.853,0.0504,83.381,4,1
2892,2892.0,Goteo,57kdZIOAaolxAjB67d2yU3,59,Súper Sangre Joven,Duki,87,2019-11-01,164457,0.186,0.473,0.779,0.0,0.189,-3.725,0.0414,108.287,3,1
2893,2893.0,In My Room,4S4Mfvv03M1cHgIOJcbUCL,76,In My Room,Frank Ocean,87,2019-11-02,133680,0.594,0.861,0.647,0.661,0.114,-7.425,0.0675,158.037,4,1
2894,2894.0,Atrévete,26Qhn2T88XqVinXQpmSarj,60,Intimo,Nicky Jam,87,2019-11-01,198320,0.311,0.552,0.675,0.0,0.119,-3.824,0.297,183.785,4,1
2895,2895.0,It's You,5DqdesEfbRyOlSS3Tf6c29,79,YOU,Ali Gatie,76,2019-11-08,212606,0.374,0.732,0.463,0.0,0.194,-6.972,0.0287,95.971,4,1
2896,2896.0,Stuck In A Dream (feat. Gunna),7iHHxY2NLlJRAmlAmC4ahQ,70,Certified Hitmaker,Lil Mosey,77,2019-11-08,123560,0.484,0.748,0.648,0.0,0.126,-6.445,0.0816,139.952,4,1
2897,2897.0,Takeaway (feat. Lennon Stella),63VyEdzMM3w4ZQ1WtARa2S,0,World War Joy...Push My Luck,The Chainsmokers,86,2019-11-08,209893,0.12,0.294,0.505,0.0,0.0977,-8.106,0.042,85.332,1,1
2898,2898.0,Yellow Hearts,20JtELGPfOAMq7FpUt8eSM,0,Yellow Hearts,Ant Saunders,58,2019-06-18,223255,0.117,0.866,0.399,0.0,0.0689,-10.938,0.0745,129.047,4,1
2899,2899.0,Woah,598yNsG1JFrGd4n2kMoz7F,66,Woah,Lil Baby,93,2019-11-08,183011,0.0177,0.882,0.602,0.0,0.178,-5.554,0.245,142.959,4,1
2900,2900.0,blun7 a swishland,0oR0Wr9N52K1vbAOuGvMJz,45,blun7 a swishland,tha Supreme,72,2019-11-08,167760,0.13,0.692,0.792,0.0,0.255,-5.984,0.245,129.883,4,1
2901,2901.0,Tusa,7k4t7uLgtOxPwTpFmtJNTY,77,Tusa,KAROL G,91,2019-11-07,200960,0.295,0.803,0.715,0.000134,0.0574,-3.28,0.298,101.085,4,1
2902,2902.0,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",4wopYJ5wpYOM6ogm2Jugnw,0,~how i'm feeling~,Lauv,83,2019-11-14,198973,0.482,0.806,0.558,0.0,0.0618,-6.46,0.0683,95.016,4,1
2903,2903.0,Feelings,1cL3ucXzG2hj3XOUPIWdvZ,0,~how i'm feeling~,Lauv,83,2019-11-14,189613,0.0934,0.694,0.466,0.0,0.098,-6.758,0.0384,103.018,4,1
2904,2904.0,Candy,1VJwtWR6z7SpZRwipI12be,70,Amala,Doja Cat,94,2018-03-30,190920,0.513,0.689,0.516,0.0,0.163,-5.857,0.0444,124.876,4,1
2905,2905.0,everything i wanted,3ZCTVFBt2Brf31RLEnCkWJ,80,everything i wanted,Billie Eilish,93,2019-11-13,245425,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,120.006,4,1
2906,2906.0,GIANTS,5C0ivQMxes2lWuOANhvVAm,65,GIANTS,True Damage,54,2019-11-10,191720,0.0834,0.642,0.683,0.0,0.155,-5.386,0.262,154.881,4,1
2907,2907.0,Push My Luck,2a3dopgTF1q4rMVDJ1rwBU,0,World War Joy...Push My Luck,The Chainsmokers,86,2019-11-08,181844,0.288,0.584,0.643,0.0,0.186,-6.415,0.0395,90.036,4,1
2908,2908.0,If the World Was Ending (feat. Julia Michaels),2kJwzbxV2ppxnQoYw4GLBZ,78,If the World Was Ending (feat. Julia Michaels),JP Saxe,73,2019-10-17,208687,0.866,0.464,0.473,0.0,0.109,-10.086,0.129,75.801,4,1
2909,2909.0,Call You Mine (feat. Bebe Rexha),6IJTc8xo6XasOU8fpxMU57,0,World War Joy...Push My Luck,The Chainsmokers,86,2019-11-08,217653,0.225,0.591,0.702,0.0,0.414,-5.59,0.0289,104.003,4,1
2910,2910.0,Hasta Que Salga el Sol,6ofuqm2qLMi9lBFEF9mJMb,0,Hasta Que Salga el Sol,Ozuna,91,2019-11-07,188600,0.0206,0.857,0.823,0.00077,0.0593,-4.22,0.0516,96.048,4,1
2911,2911.0,Turn Me On (feat. Vula),0qaWEvPkts34WF68r8Dzx9,72,Turn Me On (feat. Vula),Riton,74,2019-09-13,208473,0.0149,0.737,0.828,0.000588,0.0862,-4.711,0.0396,124.051,4,1
2912,2912.0,Pa' Olvidarme De Ella,1cVlW9WQiGlFdWUXFdFZGh,71,Pa' Olvidarme De Ella,Piso 21,78,2019-09-06,227233,0.259,0.728,0.542,0.0,0.136,-5.195,0.0514,90.016,3,1
2913,2913.0,Can We Kiss Forever?,1Av69kr9JitqPWo7WJLS5q,0,Can We Kiss Forever?,Kina,73,2018-08-31,187898,0.898,0.493,0.13,0.0223,0.0941,-18.725,0.0369,109.852,4,1
2914,2914.0,Juicy,7f5trao56t7sB7f14QDTmp,73,Hot Pink,Doja Cat,94,2019-11-07,203093,0.102,0.785,0.652,0.0,0.0697,-2.607,0.0668,170.024,4,1
2915,2915.0,ROXANNE,696DnlkuDOXcMAnKlTgXXK,78,ROXANNE,Arizona Zervas,72,2019-10-10,163636,0.0522,0.621,0.601,0.0,0.46,-5.616,0.148,116.735,5,1
2916,2916.0,Watermelon Sugar,1e9oZCCiX42nJl0AcqriVo,65,Watermelon Sugar,Harry Styles,94,2019-11-17,174000,0.122,0.548,0.816,0.0,0.335,-4.209,0.0465,95.39,4,1
2917,2917.0,Mean It,3GRSqlALWISqLeNncZMbpX,0,~how i'm feeling~,Lauv,83,2019-11-14,232853,0.0407,0.746,0.45,0.0,0.172,-8.543,0.0872,95.998,4,1
2918,2918.0,Lover (Remix) [feat. Shawn Mendes],3i9UVldZOE0aD0JnyfAZZ0,68,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,98,2019-11-13,221306,0.433,0.448,0.603,0.0,0.0862,-7.176,0.064,205.272,3,1
2919,2919.0,Yellow Hearts,2W4yABdLc4Jnds67Poi5Nl,68,Yellow Hearts,Ant Saunders,58,2019-06-18,223257,0.177,0.866,0.438,0.0,0.0743,-8.943,0.0719,129.039,4,1
2920,2920.0,Up All Night,1mpD5Q8IM32I4bF6eCpU74,64,Up All Night,Khalid,90,2019-11-14,157220,0.00103,0.665,0.712,0.00333,0.102,-7.536,0.0527,93.992,4,1
2921,2921.0,blun7 a swishland,7HwvPmK74MBRDhCIyMXReP,56,23 6451,tha Supreme,72,2019-11-15,167760,0.13,0.692,0.792,0.0,0.255,-5.984,0.245,129.883,4,1
2922,2922.0,Falling,4TnjEaWOeW0eKTKIEvJyCa,9,Falling,Trevor Daniel,72,2018-10-05,159381,0.123,0.785,0.431,0.0,0.0887,-8.756,0.0364,127.085,4,1
2923,2923.0,Tongue Tied (with YUNGBLUD & blackbear),7jzldCBnJjpJM3epzJ85KE,60,Tongue Tied (with YUNGBLUD & blackbear),Marshmello,86,2019-11-13,186024,0.0208,0.628,0.821,0.0,0.426,-2.721,0.0525,93.001,4,1
2924,2924.0,Jerry Sprunger (with T-Pain),6JsHgIkMYHcbNtKfsal2Mg,64,Chixtape 5,Tory Lanez,84,2019-11-15,233546,0.137,0.76,0.746,0.0,0.0905,-5.331,0.227,100.011,4,1
2925,2925.0,Reply (feat. Lil Uzi Vert),364spZLB5bhNlnPrzvUB41,0,Reply (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,86,2019-11-15,183588,0.0187,0.512,0.623,0.0,0.13,-6.553,0.0808,112.15,5,1
2926,2926.0,Living Proof,1jg9clsGCDqOumfS0X5xm9,54,Living Proof,Camila Cabello,89,2019-11-15,194440,0.109,0.735,0.514,0.0,0.359,-5.464,0.082,77.566,4,1
2927,2927.0,Hola - Remix,5stPVcRqb4qixbafP9e8lt,73,Hola (Remix),Dalex,83,2019-11-01,249520,0.471,0.655,0.672,0.0,0.0767,-5.98,0.311,181.877,4,1
2928,2928.0,Blanco,2rc7BkzO8qepMFAxHtOrXc,61,Blanco,J Balvin,93,2019-11-15,145800,0.0253,0.87,0.706,0.0063,0.0872,-5.395,0.126,100.013,4,1
2929,2929.0,Ayy Macarena,6LcauUZjF1eXQrgqMUecHX,70,Ayy Macarena,Tyga,86,2019-11-13,131606,0.133,0.816,0.629,0.0,0.0692,-5.568,0.226,96.493,4,1
2930,2930.0,fuck 3x,5YxP1CkunbhUQVvctFOHa7,59,23 6451,tha Supreme,72,2019-11-15,161266,0.0698,0.655,0.814,0.0,0.107,-5.472,0.0823,180.082,4,1
2931,2931.0,Gan-Ga - Remix,27qRmG3zOWPvMYUkpPdQ1g,60,Gan-Ga (Remix),Bryant Myers,81,2019-11-15,193363,0.382,0.861,0.572,0.0,0.0853,-6.537,0.415,90.052,4,1
2932,2932.0,Vete,5DxXgozhkPLgrbKFY91w0c,78,Vete,Bad Bunny,100,2019-11-21,192024,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,91.976,4,1
2933,2933.0,Before You Go,2gMXnyrvIjhVBUZwvLZDMP,81,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,82,2019-11-22,215106,0.604,0.459,0.575,0.0,0.0885,-4.858,0.0573,111.881,4,1
2934,2934.0,Lights Up,5aJEh9Oqdz7PRLKTpH25pB,46,Watermelon Sugar,Harry Styles,94,2019-11-17,172213,0.0392,0.575,0.621,0.0045,0.141,-8.165,0.032,101.987,4,1
2935,2935.0,Heartless,57vxBYXtHMk6H1aD29V7PU,1,Heartless,The Weeknd,97,2019-11-27,200080,0.00632,0.531,0.75,7.6e-05,0.117,-5.831,0.111,169.954,4,1
2936,2936.0,Own It (feat. Ed Sheeran & Burna Boy),07s9NNOT0sZQp7TyolLLgu,0,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,77,2019-11-22,216706,0.00838,0.817,0.781,5.21e-06,0.123,-4.178,0.112,104.0,4,1
2937,2937.0,LOYAL (feat. Drake),5bvnqVuq7UFl0txSlHpsfS,52,LOYAL (feat. Drake),PARTYNEXTDOOR,80,2019-11-22,197973,0.517,0.866,0.53,0.00159,0.0946,-6.347,0.0495,104.952,4,1
2938,2938.0,6 Kiss,7tgjDlQsMR8RvkdlNCJA58,66,A Love Letter To You 4,Trippie Redd,88,2019-11-22,199436,0.109,0.687,0.449,0.0,0.282,-10.061,0.154,142.048,4,1
2939,2939.0,Orphans,03T4ttRCiLXST6MZjeMwmR,63,Everyday Life,Coldplay,92,2019-11-22,197533,0.0258,0.503,0.808,0.00149,0.557,-5.051,0.0451,107.973,4,1
2940,2940.0,Who Needs Love,2ktxr00GpTtbMNeBjNeY8D,69,A Love Letter To You 4,Trippie Redd,88,2019-11-22,158532,0.763,0.85,0.516,0.0,0.0896,-7.664,0.0714,108.963,4,1
2941,2941.0,Into the Unknown,3Z0oQ8r78OUaHvGPiDBR3W,73,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Various Artists,0,2019-11-15,194848,0.849,0.323,0.405,0.000544,0.138,-8.533,0.0413,145.104,5,1
2942,2942.0,bad vibes forever,69dXVFCMiz3SL1L7M24NdX,55,bad vibes forever,XXXTENTACION,92,2019-11-22,150475,0.334,0.8,0.526,0.00174,0.0571,-5.153,0.0716,129.874,4,1
2943,2943.0,VALENTINO,6piAUJJQFD8oHDUr0b7l7q,70,DROPPED OUTTA COLLEGE,24kGoldn,81,2019-11-22,179133,0.199,0.746,0.717,0.0,0.132,-4.841,0.179,150.964,4,1
2944,2944.0,Death,3Kd6Wp3lG5HXMB2dlvuy7y,62,A Love Letter To You 4,Trippie Redd,88,2019-11-22,172195,0.0579,0.802,0.82,0.0,0.149,-5.969,0.146,164.005,4,1
2945,2945.0,Love Me More,6uYgCE2OEulOw5zhHvZsHf,63,A Love Letter To You 4,Trippie Redd,88,2019-11-22,143712,0.22,0.638,0.539,0.0,0.241,-5.853,0.0504,83.381,4,1
2946,2946.0,Jingle Bell Rock,3hBXvHLlTHvnbwrPbeoyAj,41,The Classic Years: 1956-1962,Bobby Helms,48,1992-01-01,130973,0.643,0.754,0.424,0.0,0.0652,-8.463,0.0363,119.705,4,1
2947,2947.0,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",4etKC4ngPKsQDHUMnYgV3A,56,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,73,2019-11-08,175462,0.353,0.591,0.8,0.0,0.247,-4.956,0.286,139.472,4,1
2948,2948.0,Combatchy (feat. MC Rebecca),2bPtwnrpFNEe8N7Q85kLHw,62,Combatchy (feat. MC Rebecca),Anitta,87,2019-11-20,157600,0.383,0.826,0.73,0.000374,0.0197,-3.032,0.0809,150.134,4,1
2949,2949.0,Bellaquita - Remix,1Xnn1TPyr5h0hpRAT4B4EA,66,Bellaquita (Remix),Dalex,83,2019-11-22,304733,0.141,0.795,0.715,2.12e-06,0.179,-3.582,0.0838,165.941,4,1
2950,2950.0,Blinding Lights,0sf12qNH5qcw8qpgymFOqD,17,Blinding Lights,The Weeknd,97,2019-11-29,201573,0.00147,0.513,0.796,0.000209,0.0938,-4.075,0.0629,171.017,4,1
2951,2951.0,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),4kKdvXD0ez7jp1296JmAts,55,Christmas Songs by Sinatra,Frank Sinatra,79,1994-11-08,155453,0.903,0.652,0.259,0.0,0.362,-13.336,0.0595,142.169,4,1
2952,2952.0,Der Bratan bleibt der gleiche,2M39v73rNJmAXUXIW0oagP,50,Der Bratan bleibt der gleiche,Capital Bra,77,2019-11-28,192147,0.126,0.612,0.704,0.0,0.569,-4.147,0.372,96.015,4,1
2953,2953.0,Driving Home for Christmas - 2019 Remaster,27qAMKrDdKEs8HDXcvR24R,46,"Dancing with Strangers (Deluxe Edition, 2019 Remaster)",Chris Rea,62,1987-08-02,241626,0.355,0.513,0.583,1.96e-05,0.18,-10.863,0.038,180.183,4,1
2954,2954.0,Fantasía,40rXWke6SnXiGkSmaT8ZUr,54,Nibiru,Ozuna,91,2019-11-29,175186,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,180.074,4,1
2955,2955.0,223's (feat. 9lokknine),29ZXwWOOLz9t5fa3eT3i7T,66,Melly vs. Melvin,YNW Melly,79,2019-11-22,176640,0.0388,0.932,0.547,0.0,0.0924,-7.787,0.333,94.998,4,1
2956,2956.0,No Idea,3VyjsVV24RmBIbWJAeUJNu,0,No Idea,Don Toliver,83,2019-05-29,154424,0.519,0.651,0.631,0.000579,0.165,-5.717,0.0896,127.994,4,1
2957,2957.0,Ne reviens pas,4TnFANpjVwVKWzkxNzIyFH,58,Zone 59,Gradur,63,2019-11-29,188613,0.212,0.932,0.778,0.0,0.168,-3.384,0.0638,124.996,4,1
2958,2958.0,Merry Christmas Everyone,4rRIovg4TvxLUiUrpGI6lE,0,Merry Christmas Everyone,Shakin' Stevens,55,1991,220160,0.129,0.534,0.904,0.0,0.128,-3.315,0.0369,202.899,4,1
2959,2959.0,Sleigh Ride,1ODZGydlown4VesUP8HLJX,0,NOW 100 Hits Christmas,Various Artists,0,2019-11-08,180832,0.457,0.527,0.768,2.36e-06,0.304,-7.557,0.0304,91.75,4,1
2960,2960.0,Tip Toe (feat. A Boogie Wit da Hoodie),5j1yOqWONR9T6l43AzJ6Es,49,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,84,2019-11-25,185806,0.095,0.757,0.673,0.0,0.338,-8.513,0.141,92.958,3,1
2961,2961.0,Show Yourself,50WeOnXhM1H7AZEeIDoWfZ,71,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Various Artists,0,2019-11-15,260906,0.724,0.321,0.429,9.1e-05,0.0606,-7.073,0.0302,123.419,4,1
2962,2962.0,Into the Unknown - Panic! At The Disco Version,421eObjg0DTm2qajJl5OJm,66,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Various Artists,0,2019-11-15,189132,0.0244,0.456,0.828,0.0,0.21,-6.225,0.077,116.719,4,1
2963,2963.0,Can We Kiss Forever?,58wyJLv6yH1La9NIZPl3ne,76,Can We Kiss Forever?,Kina,73,2018-08-31,187931,0.894,0.522,0.128,0.026,0.0941,-18.717,0.0357,109.986,4,1
2964,2964.0,Hasta Que Salga el Sol,0dDboLfmRNsTBscy4j3Rnl,56,Nibiru,Ozuna,91,2019-11-29,188480,0.0201,0.826,0.816,0.000939,0.127,-4.608,0.0683,96.042,4,1
2965,2965.0,i'm so tired...,2iwS33Jfev1QBiuhWVWZHY,0,~how i'm feeling~,Lauv,83,2019-11-14,162582,0.176,0.599,0.733,0.0,0.242,-7.058,0.203,102.211,4,1
2966,2966.0,Adore You,1M4qEo4HE3PRaCOM7EXNJq,63,Adore You,Harry Styles,94,2019-12-06,207133,0.0237,0.676,0.771,7e-06,0.102,-3.675,0.0483,99.048,4,1
2967,2967.0,My Oh My (feat. DaBaby),3yOlyBJuViE2YSGn3nVE1K,75,Romance,Camila Cabello,89,2019-12-06,170746,0.018,0.724,0.491,1.29e-05,0.0887,-6.024,0.0296,105.046,4,1
2968,2968.0,Liar,073ILU1C3APNRGF66VhtyA,65,Romance,Camila Cabello,89,2019-12-06,207038,0.0169,0.74,0.498,0.00282,0.319,-6.684,0.0456,98.016,4,1
2969,2969.0,bad vibes forever,03eJ2DclFWXYU8GWgANdmZ,73,Bad Vibes Forever,XXXTENTACION,92,2019-12-06,150475,0.334,0.8,0.526,0.00174,0.0571,-5.153,0.0716,129.874,4,1
2970,2970.0,Lean Wit Me,3oDkdAySo1VQQG0ptV7uwa,77,Goodbye & Good Riddance,Juice WRLD,95,2018-12-10,175755,0.0414,0.665,0.651,0.0,0.0896,-5.515,0.156,163.935,4,1
2971,2971.0,Family,3TKpJrY9q49Mj1JOsM9zGL,62,World War Joy,The Chainsmokers,86,2019-12-06,194826,0.426,0.584,0.607,0.0,0.101,-6.605,0.0356,117.817,4,1
2972,2972.0,KEIN SCHLAF,6416zJN0FGPmh1Ph4BH2h3,48,KEIN SCHLAF,Nimo,75,2019-12-05,200493,0.294,0.606,0.715,0.000133,0.124,-5.608,0.173,174.049,4,1
2973,2973.0,COLT,76IVpz47q3ghkxoUeTTEKb,52,COLT,Samra,74,2019-12-05,179812,0.345,0.544,0.53,0.0,0.0981,-6.168,0.428,90.093,4,1
2974,2974.0,SUGA's Interlude,5a0nHa7F4S9hb0Zi0zLS8w,56,SUGA's Interlude,Halsey,87,2019-12-06,138204,0.0864,0.55,0.732,0.0,0.0425,-6.88,0.105,153.836,4,1
2975,2975.0,Takeaway,3g0mEQx3NTanacLseoP0Gw,74,World War Joy,The Chainsmokers,86,2019-12-06,209880,0.126,0.528,0.511,0.0,0.101,-8.144,0.0324,100.1,4,1
2976,2976.0,Christmas Tree Farm,2mvabkN1i2gLnGAPUVdwek,52,Christmas Tree Farm,Taylor Swift,98,2019-12-06,228026,0.06,0.598,0.68,0.0,0.324,-4.505,0.0331,134.002,4,1
2977,2977.0,Tip Toe (feat. A Boogie Wit da Hoodie),6ztvsy3C6hPjVg9j4x1XKJ,59,Please Excuse Me for Being Antisocial,Roddy Ricch,84,2019-12-06,185806,0.095,0.757,0.673,0.0,0.338,-8.513,0.141,92.958,3,1
2978,2978.0,Ex Bitch,40KuvsFD0zpUFuCcmt5Xm0,72,Bad Vibes Forever,XXXTENTACION,92,2019-12-06,121671,0.513,0.835,0.462,0.0,0.0875,-6.227,0.155,78.99,4,1
2979,2979.0,My Only Wish (This Year),6id0KJ3XgvJLSzyMtHBj67,0,A Christmas Gift from Rilakkuma,ヴァリアス,2,2019-11-13,257026,0.175,0.666,0.824,0.0,0.205,-4.743,0.0267,147.064,4,1
2980,2980.0,Peta (feat. Meek Mill),4bl1HBZliBuYpFZjWgefE4,61,Please Excuse Me for Being Antisocial,Roddy Ricch,84,2019-12-06,198848,0.015,0.778,0.573,0.0,0.464,-7.339,0.251,140.114,4,1
2981,2981.0,Christmas (Baby Please Come Home),0jiPKUSdsJNCxMPHjMqptk,0,NOW 100 Hits Christmas,Various Artists,0,2019-11-08,164959,0.275,0.34,0.805,0.000459,0.0988,-6.3,0.053,126.865,4,1
2982,2982.0,Start Wit Me (feat. Gunna),7A20WnLkjtZU2d7hIB6Ziu,65,Please Excuse Me for Being Antisocial,Roddy Ricch,84,2019-12-06,158691,0.077,0.886,0.479,0.0,0.135,-8.054,0.334,130.029,4,1
2983,2983.0,Adore You,3jjujdWJ72nww5eGnfs2E7,84,Fine Line,Harry Styles,94,2019-12-13,207133,0.0237,0.676,0.771,7e-06,0.102,-3.675,0.0483,99.048,4,1
2984,2984.0,Watermelon Sugar,6UelLqGlWMcVH1E5c4H7lY,88,Fine Line,Harry Styles,94,2019-12-13,174000,0.122,0.548,0.816,0.0,0.335,-4.209,0.0465,95.39,4,1
