,Unnamed: 0,name,trackID,popularity,album,artist,artist_popularity,release_date,length,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,year,Is hit,Pop,Rock,Country,R&B,Hiphop
1786,1786,Mo Bamba,1xzBco0xcoJEDXktl7Jxrr,76,MUDBOY,Sheck Wes,70,2018-10-05,183906,0.194,0.729,0.625,0.00986,0.248,-5.266,0.0315,146.034,4,2018,1,0,0,0,0,0
1787,1787,"Never Recover (Lil Baby & Gunna, Drake)",6wWaVoUOzLQJHd3bWAUpdZ,69,Drip Harder,Lil Baby,93,2018-10-05,194732,0.0677,0.753,0.686,0.0,0.193,-5.415,0.284,132.055,4,2018,1,0,0,0,0,0
1788,1788,Morph,01vv2AjxgP4uUyb8waYO5Y,63,Trench,Twenty One Pilots,85,2018-10-05,258853,0.0747,0.734,0.607,0.000577,0.0968,-7.249,0.0806,90.023,4,2018,1,0,1,0,0,0
1789,1789,My Blood,5HeKOKc4phmLn8e4I7EkzD,67,Trench,Twenty One Pilots,85,2018-10-05,229120,0.0563,0.749,0.723,0.022,0.0977,-6.609,0.0432,108.999,4,2018,1,0,1,0,0,0
1790,1790,Chlorine,23OXdR7YuUBVWh5hSnYJau,74,Trench,Twenty One Pilots,85,2018-10-05,324466,0.0735,0.609,0.674,0.06,0.345,-7.388,0.0548,90.009,4,2018,1,0,1,0,0,0
1791,1791,Born To Be Yours,4M3FO0ji6Lc8vwD1sgf1nc,10,KYGO HITS COLLECTION 2018 - JAPAN ONLY EDITION,Kygo,85,2018-10-10,193320,0.29,0.681,0.709,0.0,0.0979,-5.808,0.0371,114.02,4,2018,1,1,0,0,0,0
1792,1792,Jumpsuit,1E1uGhNdBe6Dddbgs2KqtZ,66,Trench,Twenty One Pilots,85,2018-10-05,238560,0.00849,0.62,0.61,0.162,0.205,-8.329,0.0373,127.052,4,2018,1,0,1,0,0,0
1793,1793,Tints (feat. Kendrick Lamar),1gnwGVoG7V08vMX3hyr90x,51,Tints (feat. Kendrick Lamar),Anderson .Paak,84,2018-10-04,268400,0.0859,0.805,0.833,0.0,0.0578,-6.73,0.12,109.076,4,2018,1,0,0,0,0,0
1794,1794,Nico and the Niners,5SehvGGC53A7SZKCLXQcyt,65,Trench,Twenty One Pilots,85,2018-10-05,225040,0.0699,0.728,0.602,7.01e-06,0.318,-7.748,0.185,140.081,4,2018,1,0,1,0,0,0
1795,1795,Smithereens,5G6Gt9RtNaeIE418pd4yre,60,Trench,Twenty One Pilots,85,2018-10-05,177040,0.296,0.764,0.548,1.01e-05,0.0769,-7.627,0.14,151.02,4,2018,1,0,1,0,0,0
1796,1796,Neon Gravestones,0sXvjZV7p4uvyPN4uQo3FH,57,Trench,Twenty One Pilots,85,2018-10-05,240266,0.379,0.73,0.427,0.000309,0.0893,-9.834,0.138,149.45,3,2018,1,0,1,0,0,0
1797,1797,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),6PoKfDY78ih5OveWirggRX,61,Drip Harder,Lil Baby,93,2018-10-05,187464,0.105,0.859,0.506,0.0,0.113,-8.115,0.418,140.973,4,2018,1,0,0,0,0,0
1798,1798,The Hype,7I3skNaQdvZSS7zXY2VHId,62,Trench,Twenty One Pilots,85,2018-10-05,265373,0.0105,0.53,0.816,0.00061,0.379,-6.149,0.0503,87.019,4,2018,1,0,1,0,0,0
1799,1799,Close Friends (Lil Baby & Gunna),5nzhL67GpF9szXWg5y509A,71,Drip Harder,Lil Baby,93,2018-10-05,203881,0.0509,0.676,0.578,0.0,0.0796,-4.669,0.375,158.896,4,2018,1,0,0,0,0,0
1800,1800,500 PS,4UOXo3xWnxYdTf3sFyRaUG,66,Palmen aus Plastik 2,Bonez MC,80,2018-10-05,181971,0.391,0.805,0.924,0.00448,0.0902,-5.883,0.0439,139.976,4,2018,1,0,0,0,0,0
1801,1801,Multi Millionaire (feat. Lil Uzi Vert),7q8cy4uoA2itYATsKeXhcq,40,Multi Millionaire (feat. Lil Uzi Vert),Lil Pump,72,2018-10-05,170958,0.0226,0.856,0.82,0.0,0.168,-3.813,0.0962,146.009,4,2018,1,0,0,0,0,0
1802,1802,Levitate,2uBhGx3m5iJrtsql8Qk00j,59,Trench,Twenty One Pilots,85,2018-10-05,145946,0.0857,0.7,0.934,0.226,0.114,-5.941,0.17,92.973,4,2018,1,0,1,0,0,0
1803,1803,Kokain,4Bj3usjRTckEJARO0dLbDf,63,Palmen aus Plastik 2,Bonez MC,80,2018-10-05,209231,0.231,0.615,0.677,0.0,0.543,-7.906,0.363,170.117,4,2018,1,0,0,0,0,0
1804,1804,Love No More,15fZrZhdK0g1BS9sDeW6sD,45,Love No More,Loud Luxury,72,2018-08-31,168635,0.0221,0.767,0.678,4.82e-05,0.258,-6.249,0.054,121.01,4,2018,1,1,0,0,0,0
1805,1805,Bandito,5INKIG4QNuD4xq7qZcfPzp,58,Trench,Twenty One Pilots,85,2018-10-05,330986,0.256,0.661,0.52,0.0246,0.105,-8.367,0.028,127.089,4,2018,1,0,1,0,0,0
1806,1806,Cut My Lip,6gFtgkh8ShkrJn52Cbdhxy,58,Trench,Twenty One Pilots,85,2018-10-05,282613,0.12,0.641,0.561,0.0021,0.358,-5.856,0.0355,111.938,4,2018,1,0,1,0,0,0
1807,1807,Pet Cheetah,7daBwTiPNOVgoMUG4SICgh,57,Trench,Twenty One Pilots,85,2018-10-05,198360,0.0615,0.653,0.684,0.000387,0.27,-7.052,0.199,110.049,4,2018,1,0,1,0,0,0
1808,1808,Nummer unterdrückt,2SRVj6ceeIffVEm9NFyRHI,56,Palmen aus Plastik 2,Bonez MC,80,2018-10-05,208794,0.2,0.812,0.749,0.00124,0.15,-6.296,0.0881,139.962,4,2018,1,0,0,0,0,0
1809,1809,Business Is Business (Lil Baby & Gunna),7roKDmJDOzkpfGpUQJ5EnL,60,Drip Harder,Lil Baby,93,2018-10-05,162268,0.288,0.821,0.636,0.0,0.104,-6.038,0.0899,142.008,4,2018,1,0,0,0,0,0
1810,1810,1999,05mAIVLkIWc2d1UBYZBCp8,60,1999,Charli XCX,83,2018-10-05,189000,0.0227,0.739,0.742,1.39e-06,0.229,-4.586,0.0329,124.016,4,2018,1,1,0,0,0,0
1811,1811,MIA (feat. Drake),116H0KvKr2Zl4RPuVBruDO,76,MIA (feat. Drake),Bad Bunny,100,2018-10-11,210367,0.0141,0.817,0.539,0.000496,0.099,-6.349,0.0621,97.062,4,2018,1,0,0,0,0,0
1812,1812,ZEZE (feat. Travis Scott & Offset),7l3E7lcozEodtVsSTCkcaA,22,ZEZE (feat. Travis Scott & Offset),Kodak Black,86,2018-10-12,228653,0.0515,0.861,0.637,3.35e-06,0.0967,-5.692,0.24,98.044,4,2018,1,0,0,0,0,1
1813,1813,PASS OUT (feat. 21 Savage),3edzl4zvKFi0D3iuF6cs2f,50,QUAVO HUNCHO,Quavo,83,2018-10-12,224903,0.0403,0.917,0.786,0.0,0.195,-4.921,0.208,143.038,4,2018,1,0,0,0,0,1
1814,1814,Woman Like Me (feat. Nicki Minaj),6rrTr2HEAzlpC4KWZxF3S1,59,Woman Like Me (feat. Nicki Minaj),Little Mix,84,2018-10-12,228206,0.173,0.757,0.849,0.0,0.0878,-3.424,0.0536,150.036,4,2018,1,1,0,0,0,0
1815,1815,Always Remember Us This Way,74iZuPGwyL33VlTr6jTnab,69,A Star Is Born Soundtrack,Lady Gaga,88,2018-10-05,210200,0.299,0.553,0.502,0.0,0.764,-5.972,0.0409,129.976,4,2018,1,1,0,0,0,0
1816,1816,FLIP THE SWITCH (feat. Drake),1rlIrbWboTRGeKfHhgbJRZ,64,QUAVO HUNCHO,Quavo,83,2018-10-12,156195,0.129,0.853,0.637,0.0,0.267,-5.924,0.331,86.048,4,2018,1,0,0,0,0,1
1817,1817,Trip,6CTWathupIiDs7U4InHnDA,72,Ella Mai,Ella Mai,74,2018-10-12,213993,0.225,0.477,0.61,0.0,0.107,-5.628,0.144,79.882,4,2018,1,1,0,0,1,0
1818,1818,WORKIN ME,4MAsYGSgxsaj73dC2lvFC4,56,QUAVO HUNCHO,Quavo,83,2018-10-12,169657,0.205,0.792,0.657,4.1e-06,0.196,-4.245,0.191,169.969,4,2018,1,0,0,0,0,1
1819,1819,All I Am,5GNjiM8jZCgbqjHklAcT9e,0,Always In Between (Deluxe),Jess Glynne,77,2018-10-12,219040,0.0265,0.755,0.682,0.0,0.189,-4.799,0.0339,122.049,4,2018,1,1,0,0,0,0
1820,1820,PPP,1DcxnVNFAyVl2sDQ646pXS,62,PPP,Kevin Roldan,74,2018-09-07,129039,0.363,0.786,0.65,8.17e-05,0.122,-6.839,0.109,92.975,4,2018,1,0,0,0,0,0
1821,1821,LOSE IT (feat. Lil Baby),69PkhA9q3xCWU2CzoZnLAu,53,QUAVO HUNCHO,Quavo,83,2018-10-12,237654,0.0161,0.962,0.573,0.0,0.109,-5.924,0.308,125.035,4,2018,1,0,0,0,0,1
1822,1822,RERUN (feat. Travis Scott),0JYAsQJWIuaYUvZGF1qapT,52,QUAVO HUNCHO,Quavo,83,2018-10-12,236947,0.0939,0.684,0.791,0.0,0.359,-4.435,0.309,153.992,4,2018,1,0,0,0,0,1
1823,1823,BIGGEST ALLEY OOP,6Q36XucqrejMId3RydVhch,52,QUAVO HUNCHO,Quavo,83,2018-10-12,180960,0.166,0.86,0.408,0.0,0.111,-5.389,0.189,75.481,4,2018,1,0,0,0,0,1
1824,1824,Tanta Falta,0sPTfDSZgE3KvcvqaKPtEx,0,Tanta Falta,Bryant Myers,81,2018-10-10,181093,0.135,0.856,0.728,1e-06,0.2,-3.497,0.0916,89.999,4,2018,1,0,0,0,0,0
1825,1825,Está Rico,2wRkBumdItthjYP9XknImg,64,Está Rico,Marc Anthony,81,2018-09-28,215151,0.266,0.817,0.74,0.0,0.0992,-4.566,0.283,130.04,4,2018,1,0,0,0,0,0
1826,1826,Polaroid,1wsLHgXJ4SKIfd5ePSX1hD,59,Polaroid,Jonas Blue,80,2018-10-05,193377,0.293,0.652,0.897,0.0,0.0722,-4.481,0.036,114.033,4,2018,1,1,0,0,0,0
1827,1827,Consequences - orchestra,1ArLnG0bHaHPXqf08sEKM0,55,Consequences (orchestra),Camila Cabello,89,2018-10-09,181913,0.645,0.547,0.289,0.0,0.148,-8.131,0.0348,104.851,3,2018,1,1,0,0,0,0
1828,1828,Sunflower - Spider-Man: Into the Spider-Verse,1A6OTy97kk0mMdm78rHsm8,0,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone,91,2018-10-18,158053,0.551,0.753,0.498,0.0,0.0706,-5.61,0.0504,89.95,4,2018,1,0,0,0,0,0
1829,1829,Better,2OpBganfGk2GVdSlRdxzaX,57,Suncity,Khalid,90,2018-10-19,229320,0.102,0.695,0.586,0.317,0.113,-10.315,0.0658,98.035,4,2018,1,1,0,0,0,0
1830,1830,Kiss and Make Up,13hvHEstJ4sNbzdroPrPI3,56,Dua Lipa (Complete Edition),Dua Lipa,94,2015,190560,0.0557,0.675,0.729,0.0,0.189,-4.383,0.146,99.986,4,2018,1,1,0,0,0,0
1831,1831,when the party's over,14JzyD6FlBD5z0wV5P07YI,0,when the party's over,Billie Eilish,93,2018-10-17,199931,0.979,0.498,0.104,7.86e-05,0.0895,-14.08,0.0621,124.001,3,2018,1,1,0,0,0,0
1832,1832,Fine China,5274I4mUMnYczyeXkGDWZN,72,Future & Juice WRLD Present... WRLD ON DRUGS,Future,93,2018-10-19,141586,0.0484,0.656,0.542,0.0,0.126,-7.358,0.323,166.111,4,2018,1,0,0,0,0,0
1833,1833,Suncity (feat. Empress Of),4AhSkRYioEIfGvCV19peYN,53,Suncity,Khalid,90,2018-10-18,189493,0.107,0.695,0.639,0.000657,0.118,-6.897,0.153,90.027,4,2018,1,1,0,0,0,0
1834,1834,Always Remember Us This Way,2rbDhOo9Fh61Bbu23T2qCk,77,A Star Is Born Soundtrack (Without Dialogue),Lady Gaga,88,2018-10-05,210200,0.299,0.553,0.502,0.0,0.764,-5.972,0.0409,129.976,4,2018,1,1,0,0,0,0
1835,1835,Noticed,6JQvHMSaR8flFsN53ypOfP,0,Northsbest,Lil Mosey,77,2018-10-19,165000,0.462,0.699,0.558,0.0,0.116,-7.622,0.0603,79.992,4,2018,1,0,0,0,0,0
1836,1836,Ruin My Life,5tAa8Uaqr4VvA3693mbIhU,66,Ruin My Life,Zara Larsson,79,2018-10-18,190931,0.423,0.665,0.699,0.0,0.0969,-5.265,0.0578,124.896,4,2018,1,1,0,0,0,0
1837,1837,Saturday Nights,5kfNriitmkNE8mUbZ7gbq8,69,Suncity,Khalid,90,2018-10-18,210666,0.606,0.551,0.44,3.02e-05,0.11,-8.559,0.0985,167.923,4,2018,1,1,0,0,0,0
1838,1838,Vertigo,06GcodDliPWAYFX2LSFLIu,47,Suncity,Khalid,90,2018-10-18,270413,0.552,0.487,0.458,0.0257,0.117,-7.761,0.0371,115.989,4,2018,1,1,0,0,0,0
1839,1839,Hard Work Pays Off,6gzIcEUuswJQGfJNPYMjjv,66,Future & Juice WRLD Present... WRLD ON DRUGS,Future,93,2018-10-19,224506,0.327,0.736,0.482,0.0,0.229,-8.242,0.196,140.064,4,2018,1,0,0,0,0,0
1840,1840,Imposible,3ao3OVxHlb3C08vAaApUlm,62,Imposible,Luis Fonsi,80,2018-10-19,163880,0.122,0.786,0.764,0.0,0.102,-2.935,0.0798,90.979,4,2018,1,0,0,0,0,0
1841,1841,New Rules,2xJCMIJfcNYDc5iR0sAm2O,54,Dua Lipa (Complete Edition),Dua Lipa,94,2015,209320,0.00261,0.762,0.7,1.56e-05,0.153,-6.021,0.0694,116.073,4,2018,1,1,0,0,0,0
1842,1842,Jet Lag (feat. Young Scooter),2OsDoAzo5SGq10qwmKSQBv,61,Future & Juice WRLD Present... WRLD ON DRUGS,Future,93,2018-10-19,271066,0.266,0.81,0.458,0.0,0.174,-7.495,0.105,125.049,4,2018,1,0,0,0,0,0
1843,1843,Get Dripped (feat. Playboi Carti),3m2aDCqn8eT5ElXDUiboGU,63,Nuthin' 2 Prove,Lil Yachty,82,2018-10-19,158769,0.105,0.95,0.489,0.0,0.411,-8.411,0.462,130.021,4,2018,1,0,0,0,0,1
1844,1844,Motion,1gOyBTO1fDLDTH8Ap12Wyp,47,Suncity,Khalid,90,2018-10-18,235920,0.096,0.554,0.591,0.124,0.58,-7.215,0.0634,80.977,4,2018,1,1,0,0,0,0
1845,1845,I'll Never Love Again - Film Version - Radio Edit,3DKpA54hrFIdPN6AtL9HXa,60,A Star Is Born Soundtrack (Without Dialogue),Lady Gaga,88,2018-10-05,281235,0.785,0.45,0.335,1.25e-06,0.0979,-7.464,0.0298,109.908,4,2018,1,1,0,0,0,0
1846,1846,Look What I Found,1l9G7M8gNyQsgOGWZGoQsT,59,A Star Is Born Soundtrack,Lady Gaga,88,2018-10-05,175240,0.456,0.849,0.493,0.000463,0.133,-4.1,0.0417,97.012,4,2018,1,1,0,0,0,0
1847,1847,Astronauts,2vs5ubqg8QUbfyWZpMfvWe,60,Future & Juice WRLD Present... WRLD ON DRUGS,Future,93,2018-10-19,169920,0.0402,0.732,0.586,2.66e-06,0.121,-7.868,0.232,76.48,4,2018,1,0,0,0,0,0
1848,1848,Roli Glitzer Glitzer (feat. Luciano & Eno),6Yocr5JJOjupv71R5uhye5,0,Roli Glitzer Glitzer (feat. Luciano & Eno),Capital Bra,77,2018-10-19,251432,0.015,0.844,0.734,0.0,0.369,-4.931,0.272,154.965,4,2018,1,0,0,0,0,0
1849,1849,Cry Alone,4uHscE8VF6F6mKU3ECjIKr,0,Cry Alone,Lil Peep,87,2018-10-18,167106,0.0366,0.637,0.856,0.0308,0.0809,-5.649,0.0337,160.068,4,2018,1,0,0,0,0,0
1850,1850,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",4Nip6oiJU24LqcUEi7u19S,0,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,65,2018-10-19,195290,0.144,0.825,0.76,0.0,0.155,-6.591,0.188,89.003,4,2018,1,0,0,0,0,0
1851,1851,Yacht Club (feat. Juice WRLD),5R2rsbwCDXORX2tLfprRmM,70,Nuthin' 2 Prove,Lil Yachty,82,2018-10-19,166343,0.317,0.721,0.508,0.0,0.153,-7.496,0.394,159.911,4,2018,1,0,0,0,0,1
1852,1852,Make It Back,2EhJijFUs0WUmNClDBpYJq,61,Future & Juice WRLD Present... WRLD ON DRUGS,Future,93,2018-10-19,102560,0.122,0.75,0.387,0.0,0.0993,-10.123,0.487,143.019,4,2018,1,0,0,0,0,0
1853,1853,idontwannabeyouanymore,41zXlQxzTi6cGAjpOXyLYH,78,dont smile at me,Billie Eilish,93,2017-12-22,203569,0.737,0.483,0.412,0.0,0.116,-8.461,0.0402,170.163,3,2018,1,1,0,0,0,0
1854,1854,Arms Around You (feat. Maluma & Swae Lee),2LskIZrCeLxRvCiGP8gxlh,69,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,92,2018-10-25,198902,0.0302,0.703,0.723,2.06e-06,0.126,-5.45,0.0412,104.969,4,2018,1,0,0,0,0,0
1855,1855,Better,6zeeWid2sgw4lap2jV61PZ,75,Suncity,Khalid,90,2018-10-18,229320,0.0765,0.596,0.552,0.334,0.104,-10.278,0.097,97.949,4,2018,1,1,0,0,0,0
1856,1856,Money,2GGMabyHXnJmjY6CXhhB2e,72,Money,Cardi B,86,2018-10-23,183527,0.00534,0.95,0.59,0.0,0.11,-6.508,0.29,130.003,4,2018,1,1,0,0,0,0
1857,1857,Waste It On Me (feat. BTS),2r1T6xGTVaNAqBoPH4lZEE,49,Waste It On Me (feat. BTS),Steve Aoki,79,2018-10-25,192536,0.252,0.669,0.684,0.0,0.72,-4.595,0.0585,96.097,4,2018,1,0,0,0,0,0
1858,1858,Love Someone,3id2EVGKc3eFAMn9nFnB0r,59,3 (The Purple Album),Lukas Graham,75,2018-10-26,205440,0.172,0.538,0.409,0.0,0.11,-6.581,0.0505,171.838,4,2018,1,1,0,0,0,0
1859,1859,Close To Me (with Diplo) (feat. Swae Lee),5JEx7HbmvHQQswJCsoo9rA,64,Close To Me (feat. Swae Lee),Ellie Goulding,82,2018-10-24,182623,0.0954,0.575,0.758,0.0,0.394,-5.029,0.0618,144.107,4,2018,1,1,0,0,0,0
1860,1860,Happy Now,14sOS5L36385FJ3OL8hew4,68,Happy Now,Kygo,85,2018-10-26,211362,0.374,0.693,0.575,0.0,0.252,-6.998,0.0801,117.999,4,2018,1,1,0,0,0,0
1861,1861,SLOW DANCING IN THE DARK,0rKtyWc8bvkriBthvHKY8d,81,BALLADS 1,Joji,84,2018-10-26,209273,0.544,0.515,0.479,0.00598,0.191,-7.458,0.0261,88.964,4,2018,1,0,0,0,0,0
1862,1862,Asesina,56CvVCJYRQNWwM4vF4neCD,0,Asesina,Brytiago,79,2018-05-10,187254,0.56,0.835,0.703,0.0,0.144,-4.177,0.231,94.211,4,2018,1,0,0,0,0,0
1863,1863,Topanga,3tcnWNjEXyXCbFR9zonrX2,0,Topanga,Trippie Redd,88,2018-10-22,215364,0.00587,0.755,0.615,1.75e-06,0.109,-8.245,0.0454,105.955,4,2018,1,0,0,0,0,0
1864,1864,Checklist (with Calvin Harris) (feat. WizKid),5xesHO6GLWTrjsKOjAXRmf,44,Normani x Calvin Harris,Normani,74,2018-10-21,169813,0.0937,0.89,0.624,5.44e-06,0.0903,-3.966,0.103,116.056,4,2018,1,1,0,0,1,0
1865,1865,Last Memory,66XXCMX3Na7KNfm5e0tOVZ,46,Last Memory,Takeoff,67,2018-10-26,171270,0.179,0.853,0.696,0.0,0.286,-6.179,0.246,118.001,4,2018,1,0,0,0,0,0
1866,1866,Highway to Hell,2zYzyRzz6pRmhPzyfMEC8s,81,Highway to Hell,AC/DC,85,1979-07-27,208400,0.061,0.574,0.913,0.00158,0.156,-4.793,0.133,115.728,4,2018,1,0,1,0,0,0
1867,1867,Atrasadinha - Ao Vivo,5EKHbW7mXcAR4hCyS3YXjb,0,Por Inteiro (Primeira Metade) [Ao Vivo],Felipe Araújo,69,2018-09-20,172766,0.498,0.676,0.844,0.0,0.866,-3.396,0.109,159.969,4,2018,1,0,0,0,0,0
1868,1868,Another One Bites The Dust - Remastered 2011,5vdp5UmvTsnMEMESIF2Ym7,79,The Game (2011 Remaster),Queen,88,1980-06-27,214653,0.112,0.933,0.528,0.312,0.163,-6.472,0.161,109.967,4,2018,1,0,1,0,0,0
1869,1869,MiAMi (feat. Gunna),6bMIExEulvwM2X6zsuiYwr,0,LoVE me NOw,Tory Lanez,84,2018-10-26,244469,0.0189,0.674,0.862,0.0,0.113,-3.4,0.231,160.073,4,2018,1,0,0,0,1,0
1870,1870,Don't Stop Me Now - Remastered 2011,5T8EDUDqKcs6OSOwEsfqG7,79,Jazz (2011 Remaster),Queen,88,1978-11-10,209413,0.0475,0.559,0.868,0.000176,0.776,-5.276,0.17,156.295,4,2018,1,0,1,0,0,0
1871,1871,Meer,6hcqxx32EL884qpJXDstsA,50,Meer,Luciano,79,2018-10-26,177253,0.24,0.728,0.638,0.000501,0.106,-6.41,0.252,160.036,4,2018,1,0,0,0,0,0
1872,1872,YEAH RIGHT,1VGzxJnVQND7Cg5H5wGj14,77,BALLADS 1,Joji,84,2018-10-26,174357,0.619,0.672,0.588,0.241,0.0992,-9.573,0.133,169.033,4,2018,1,0,0,0,0,0
1873,1873,Ghostbusters,5PIB8aoUJoCRh1O5TEGdOj,31,Arista Heritage Series: Ray Parker,Ray Parker Jr.,58,2000,240800,0.0125,0.779,0.717,0.0536,0.355,-9.7,0.0335,115.384,4,2018,1,0,0,0,0,0
1874,1874,TEST DRIVE,1DMEzmAoQIikcL52psptQL,67,BALLADS 1,Joji,84,2018-10-26,179423,0.71,0.646,0.648,0.00316,0.108,-8.602,0.0372,75.004,4,2018,1,0,0,0,0,0
1875,1875,Starboy,7MXVkk9YMctZqd1Srtv4MB,83,Starboy,The Weeknd,97,2016-11-25,230453,0.141,0.679,0.587,6.35e-06,0.137,-7.015,0.276,186.003,4,2018,1,1,0,0,0,0
1876,1876,"thank u, next",2rPE9A1vEgShuZxxzR2tZH,21,"thank u, next",Ariana Grande,93,2018-11-03,207333,0.28,0.724,0.647,0.0,0.102,-5.642,0.0658,106.96,4,2018,1,1,0,0,0,0
1877,1877,10 Freaky Girls (with 21 Savage),43lYaovU2FoeuBMNusVVVW,0,NOT ALL HEROES WEAR CAPES,Metro Boomin,83,2018-11-02,208293,0.588,0.81,0.353,0.0,0.102,-9.931,0.31,88.031,4,2018,1,0,0,0,0,1
1878,1878,Don't Come Out The House (with 21 Savage),1m6lqaLvUTxPjOo98fJH8U,0,NOT ALL HEROES WEAR CAPES,Metro Boomin,83,2018-11-02,168346,0.00661,0.87,0.35,0.000483,0.108,-6.082,0.277,74.963,4,2018,1,0,0,0,0,1
1879,1879,This Feeling (feat. Kelsea Ballerini),4edS9dC0JPBlSS4p4gMOT0,0,Sick Boy...Siren,The Chainsmokers,86,2018-10-26,199226,0.0651,0.539,0.651,0.0,0.0662,-5.304,0.0432,105.159,4,2018,1,1,0,0,0,0
1880,1880,Space Cadet (feat. Gunna),5gub2bpJRgJP4m4MliqtdV,0,NOT ALL HEROES WEAR CAPES,Metro Boomin,83,2018-11-02,203266,0.368,0.901,0.464,1.71e-05,0.238,-9.789,0.0645,109.004,4,2018,1,0,0,0,0,1
1881,1881,Somebody To Love - Remastered 2011,6cFZ4PLC19taNlpl9pbGMf,67,A Day At The Races (Deluxe Remastered Version),Queen,88,1976-12-10,296493,0.19,0.497,0.693,0.0,0.215,-7.024,0.0565,111.539,3,2018,1,0,1,0,0,0
1882,1882,Under Pressure - Remastered 2011,2fuCquhmrzHpu5xcA1ci9x,77,Hot Space (2011 Remaster),Queen,88,1982-05-03,248440,0.429,0.671,0.712,0.0,0.103,-7.815,0.0476,113.805,4,2018,1,0,1,0,0,0
1883,1883,Overdue (with Travis Scott),2mYDDUkBcgFNBqkWctyyuc,0,NOT ALL HEROES WEAR CAPES,Metro Boomin,83,2018-11-02,166093,0.733,0.638,0.4,0.000133,0.334,-11.212,0.0425,150.133,4,2018,1,0,0,0,0,1
1884,1884,I Found You (with Calvin Harris),5sdb5pMhcK44SSLsj1moUh,58,I Found You (with Calvin Harris),benny blanco,77,2018-11-02,191495,0.033,0.775,0.872,0.0579,0.298,-4.194,0.0469,122.994,4,2018,1,1,0,0,0,0
1885,1885,Thunderclouds,2c7GlMNmF7pbohjykutmLP,0,Mountains,Sia,88,2018-11-01,187026,0.0085,0.691,0.716,9.06e-06,0.263,-5.985,0.0351,112.035,4,2018,1,1,0,0,0,0
1886,1886,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",1HLL8X0LH20F6Z9SLXLIjr,0,NOT ALL HEROES WEAR CAPES,Metro Boomin,83,2018-11-02,265120,0.413,0.636,0.501,0.0,0.339,-7.26,0.329,82.309,4,2018,1,0,0,0,0,1
1887,1887,We Will Rock You - Remastered 2011,4pbJqGIASGPr0ZpGpnWkDn,76,News Of The World (2011 Remaster),Queen,88,1977-10-28,122066,0.676,0.692,0.497,0.0,0.259,-7.316,0.119,81.308,4,2018,1,0,1,0,0,0
1888,1888,POP/STARS,5sbooPcNgIE22DwO0VNGUJ,71,POP/STARS,K/DA,70,2018-11-03,191100,0.0183,0.566,0.769,0.0,0.108,-4.342,0.0872,170.036,4,2018,1,0,0,0,0,0
1889,1889,Dreamcatcher (feat. Swae Lee & Travis Scott),6osMzmRHCVETbZMHceLRmh,0,NOT ALL HEROES WEAR CAPES,Metro Boomin,83,2018-11-02,211920,0.191,0.675,0.23,0.0,0.104,-10.363,0.204,173.962,4,2018,1,0,0,0,0,1
1890,1890,Ella Quiere Beber - Remix,2cYnZNzFRFK0H7vSNxPsUq,0,Ella Quiere Beber (Remix),Anuel AA,90,2018-11-02,219357,0.265,0.751,0.665,0.0,0.0515,-3.083,0.124,95.239,4,2018,1,0,0,0,0,0
1891,1891,Killer Queen - Remastered 2011,7GqWnsKhMtEW0nzki5o0d8,67,Sheer Heart Attack (Deluxe Remastered Version),Queen,88,1974-11-08,179600,0.379,0.535,0.65,0.0,0.14,-6.328,0.0554,117.188,4,2018,1,0,1,0,0,0
1892,1892,Last Memory,1fvCggAYrW0VtCljtqv4h2,60,The Last Rocket,Takeoff,67,2018-11-02,162132,0.175,0.854,0.708,0.0,0.241,-5.805,0.244,118.032,4,2018,1,0,0,0,0,0
1893,1893,Baby (feat. MARINA & Luis Fonsi),1fLhGF1JfGQYj6EZLndD86,59,Baby (feat. MARINA & Luis Fonsi),Clean Bandit,81,2018-11-02,205440,0.356,0.755,0.74,1.05e-05,0.0994,-5.354,0.04,116.946,4,2018,1,1,0,0,0,0
1894,1894,Asesina - Remix,59PYgzOiOjGDzjDT5N5oOX,68,Asesina (Remix),Brytiago,79,2018-10-31,327466,0.589,0.825,0.69,0.0,0.413,-4.252,0.226,94.194,4,2018,1,0,0,0,0,0
1895,1895,Machine,5ftQSVAHs7iqULWKQn0fjK,0,Machine,Imagine Dragons,93,2018-10-31,181880,0.0016,0.638,0.679,0.00655,0.121,-5.278,0.0425,81.045,4,2018,1,0,1,0,0,0
1896,1896,Dip (feat. Nicki Minaj),4hXDobvUaXyDFLnmecoY0z,60,Dip (feat. Nicki Minaj),Tyga,86,2018-10-29,195991,0.0311,0.885,0.543,0.0,0.154,-6.338,0.2,99.026,4,2018,1,0,0,0,0,1
1897,1897,Casper,1B4gJRq61xTs6r1O0Uq2iY,68,The Last Rocket,Takeoff,67,2018-11-02,197079,0.525,0.921,0.607,1.12e-06,0.123,-7.397,0.209,140.071,4,2018,1,0,0,0,0,0
